33	21	30	32	13	23	11	22	18	15	18	16	41	22	18	30	27	25	25	8	13	22	8	17	14	27	32	10	0	11	38	17	8	8	7	14	31	35	24	33
33	7	29	25	9	45	7	9	20	19	20	23	29	33	12	17	50	22	48	5	6	10	9	19	24	23	28	23	11	0	28	13	11	22	24	35	31	23	26	29
11	45	16	35	30	35	23	39	26	16	30	31	7	24	17	35	18	47	16	45	45	36	29	31	23	26	11	25	38	28	0	14	21	24	36	17	16	22	19	6
25	22	17	26	18	25	13	14	41	8	6	21	18	32	12	32	17	18	19	11	22	17	22	24	18	44	22	22	17	13	14	0	12	7	6	9	34	18	47	20
25	9	22	17	8	42	11	12	31	14	19	19	45	47	18	28	48	40	20	12	12	12	8	20	10	17	19	15	8	11	21	12	0	9	9	19	29	27	27	30
22	9	32	35	7	32	14	9	38	20	10	19	30	47	11	38	24	30	39	23	20	11	8	28	8	44	14	14	8	22	24	7	9	0	6	12	28	29	33	24
34	10	21	21	6	35	15	10	44	22	16	17	20	28	15	29	30	38	38	24	23	21	7	24	9	28	17	24	7	24	36	6	9	6	0	13	45	31	31	43
24	11	31	35	23	42	16	11	49	23	7	24	24	28	25	42	29	40	38	16	32	32	15	41	7	41	24	31	14	35	17	9	19	12	13	0	25	33	26	32
30	22	7	20	20	20	46	15	10	27	28	22	19	12	11	11	32	27	20	28	24	28	37	18	29	9	22	23	31	31	16	34	29	28	45	25	0	14	7	17
36	32	10	23	22	33	22	24	12	29	24	7	35	17	6	24	33	12	15	19	10	13	30	11	30	22	20	11	35	23	22	18	27	29	31	33	14	0	11	21
22	36	12	14	29	24	23	33	11	25	35	22	33	9	11	7	29	35	36	26	18	26	24	10	15	7	30	16	24	26	19	47	27	33	31	26	7	11	0	21
27	40	8	19	33	6	21	21	18	27	40	17	20	9	16	8	14	30	13	32	32	32	43	20	37	23	23	22	33	29	6	20	30	24	43	32	17	21	21	0
