6	28	10	15	27	36	15	6	32	13	17	32	26	29	19	0	19	6	22	16	22	27	13	30	15	40	15	17	20	30	18	19	36	37	28	10	3	16	23	11	39	37	30	17	58	50	56	55	52	47	48	46	42	39	45	33	42	44	42	29	60	51	43	30	32	39	39	28	41	44	29	40	47	50	14	
18	16	28	5	15	24	23	21	17	7	3	17	28	18	4	19	0	14	3	31	15	11	28	17	28	29	23	25	19	17	2	32	24	24	14	16	22	24	12	26	26	26	17	32	56	48	57	53	45	45	37	43	35	28	38	33	40	47	42	39	61	49	44	26	31	33	32	41	38	37	36	37	38	47	29	
4	27	15	11	27	35	9	7	31	11	12	30	30	29	15	6	14	0	17	21	22	25	14	28	20	40	10	12	22	28	13	24	36	36	26	5	9	11	23	12	38	37	28	21	63	55	61	60	54	52	48	50	44	39	47	38	47	49	46	34	65	56	48	33	37	41	40	32	46	45	34	44	48	54	19	
21	14	31	8	14	21	25	24	14	10	6	14	29	17	3	22	3	17	0	34	17	8	30	15	31	26	25	27	22	15	4	34	23	21	11	18	25	26	11	28	24	25	15	34	57	49	58	54	44	46	36	44	36	27	38	34	41	48	43	41	61	50	45	28	32	34	32	43	39	36	38	38	37	48	32	
17	40	18	27	31	48	24	18	44	25	30	44	19	28	31	16	31	21	34	0	25	38	21	41	8	44	24	26	18	41	30	8	35	49	40	22	13	26	31	19	44	36	41	4	44	39	42	45	46	37	45	37	37	35	40	25	34	30	30	16	46	37	31	22	24	31	34	13	32	39	17	32	43	39	2	
24	19	31	11	8	25	31	24	26	12	14	26	16	9	15	22	15	22	17	24	0	22	31	23	18	21	31	33	7	23	13	20	16	26	23	26	24	32	8	29	21	17	23	27	44	36	45	41	34	33	29	31	24	19	27	21	28	35	30	26	49	37	32	15	19	21	20	28	26	25	24	25	29	35	24	
28	8	36	16	17	13	33	29	6	17	14	6	34	20	10	27	11	25	8	39	22	0	36	8	36	18	33	34	27	8	12	39	18	13	4	26	30	34	16	34	16	19	8	39	55	50	59	51	41	47	31	45	33	24	35	37	44	52	47	45	58	51	49	33	36	36	30	48	42	33	43	41	32	50	37	
11	38	4	25	36	46	7	7	42	22	25	42	37	39	29	13	28	14	30	21	31	36	0	39	23	50	7	6	30	39	27	27	46	47	38	12	14	6	33	2	48	47	39	17	64	59	62	65	62	57	58	56	52	48	55	44	53	50	50	36	66	57	51	41	43	49	48	33	52	53	37	50	57	59	21	
32	3	39	19	15	7	38	32	3	20	20	3	32	18	14	30	17	28	15	41	23	8	39	0	39	13	38	40	27	1	15	40	12	8	4	33	32	39	16	37	9	11	1	42	49	47	54	45	36	43	25	42	29	22	29	35	40	49	43	43	53	48	46	31	33	32	26	45	38	27	40	37	26	46	39	
16	35	20	22	24	41	26	17	39	21	25	39	14	21	26	14	26	20	29	8	18	34	23	36	0	37	26	28	12	36	25	4	28	42	35	21	12	27	24	21	37	29	36	9	43	38	43	43	42	35	38	33	32	29	35	21	30	30	28	14	47	36	30	18	20	27	29	13	29	34	15	27	37	37	6	
42	15	50	30	14	6	49	43	12	30	32	12	30	16	25	40	29	40	26	43	21	18	50	13	37	0	50	52	25	13	27	38	10	5	17	44	43	51	17	48	4	9	13	46	44	42	49	39	24	39	15	37	25	19	24	31	35	45	39	39	47	43	42	29	30	28	21	41	34	23	36	33	16	41	43	
10	37	8	21	36	45	2	10	39	21	20	38	39	39	24	15	23	10	25	24	31	33	7	38	26	50	0	3	31	38	23	30	45	45	36	7	16	3	33	5	47	47	38	20	67	62	65	68	63	60	58	58	53	49	56	46	55	53	53	39	69	60	54	43	45	50	50	36	54	55	40	52	58	62	24	
12	39	9	23	38	47	2	12	40	23	22	40	41	41	26	17	25	12	27	26	33	34	6	40	28	52	3	0	33	40	25	32	47	47	37	9	18	1	35	8	49	49	40	22	69	64	67	70	65	62	60	61	55	51	58	48	57	55	55	41	71	63	57	45	47	52	52	39	56	57	42	54	60	65	27	
22	25	30	15	13	29	31	23	30	14	18	30	11	9	19	20	19	22	22	18	7	27	30	27	12	25	31	33	0	27	18	13	16	30	28	27	20	32	12	28	25	18	27	20	43	34	43	39	32	31	28	29	22	18	25	19	26	33	28	20	47	35	30	13	18	19	18	22	25	24	17	23	27	34	18	
32	3	39	19	15	7	38	32	3	20	20	3	32	18	14	30	17	28	15	41	23	8	39	1	39	13	38	40	27	0	15	40	12	8	4	33	32	39	16	37	9	11	1	42	49	47	54	45	36	43	25	41	29	22	29	35	40	49	43	43	53	48	46	31	33	32	26	45	38	27	40	37	26	46	39	
17	14	28	4	14	22	22	20	18	6	4	17	26	16	2	18	2	13	4	30	13	12	27	15	27	27	23	25	18	15	0	30	23	23	13	17	21	24	10	25	25	24	15	30	55	46	55	52	44	43	36	41	34	26	37	31	38	46	41	37	59	48	42	25	30	31	31	39	37	36	34	35	36	46	28	
20	38	23	26	25	42	29	20	43	24	28	43	12	22	30	18	30	23	32	8	20	37	27	40	4	38	30	32	13	40	28	0	29	43	38	25	15	31	25	25	38	31	40	11	39	34	39	39	40	31	38	31	31	28	34	19	28	26	24	10	43	32	26	16	18	25	28	9	26	33	11	25	36	33	9	
38	11	46	25	9	14	45	38	15	26	27	15	20	7	21	36	24	36	23	34	16	18	46	12	28	10	45	47	16	12	23	29	0	15	14	40	36	46	13	43	10	1	12	37	37	34	41	33	23	31	14	29	17	10	17	23	28	38	31	31	40	36	34	19	22	20	14	34	26	15	28	25	15	34	34	
39	10	47	27	18	1	45	40	7	27	26	7	35	21	21	37	24	36	21	48	26	13	47	8	42	5	45	47	30	8	23	43	15	0	12	39	40	46	21	45	5	14	8	50	49	47	54	44	29	44	20	42	30	24	29	36	40	50	44	44	52	48	47	34	35	33	26	47	39	28	42	38	21	47	47	
30	4	38	17	16	11	35	30	5	18	17	5	33	19	11	28	14	26	11	40	23	4	38	4	37	17	36	37	28	4	13	41	14	12	0	29	31	37	16	35	13	15	4	41	51	49	56	47	38	45	28	44	31	22	31	36	42	50	45	44	55	50	47	32	34	34	28	46	40	29	41	39	29	48	38	
5	31	13	16	31	39	7	9	32	16	13	32	35	33	19	10	16	5	18	22	26	26	12	33	21	44	7	9	27	33	17	26	40	39	29	0	11	8	27	10	42	41	33	22	64	58	63	64	58	55	53	54	48	43	51	41	50	51	49	35	67	58	51	38	40	45	45	34	49	50	36	48	53	58	20	
6	31	11	18	30	39	16	6	35	16	20	35	24	29	22	3	22	9	25	13	24	30	14	32	12	43	16	18	20	32	21	17	36	40	31	11	0	17	26	12	42	37	32	14	55	48	54	53	51	45	47	43	41	37	44	30	40	42	39	26	58	49	41	27	29	37	37	25	38	42	27	37	46	47	11	
11	38	9	22	37	46	1	11	40	22	21	40	40	40	25	16	24	11	26	26	32	34	6	39	27	51	3	1	32	39	24	31	46	46	37	8	17	0	34	7	48	48	39	21	68	63	67	69	64	61	59	60	54	50	57	47	56	54	54	40	70	62	56	44	46	51	51	38	55	56	42	54	59	64	26	
25	13	33	13	4	20	32	26	19	13	15	19	19	6	8	23	12	23	11	30	8	16	33	16	24	17	33	35	12	16	10	25	13	21	16	27	26	34	0	31	17	14	16	33	46	38	47	43	34	35	25	33	25	16	27	23	30	37	32	31	50	39	34	17	21	23	21	33	28	25	28	27	26	37	30	
9	36	3	23	34	44	5	5	40	20	23	40	35	37	27	11	26	12	28	19	29	34	2	37	21	48	5	8	28	37	25	25	43	45	35	10	12	7	31	0	46	45	37	15	62	56	60	63	60	55	55	54	50	46	53	42	51	48	48	34	64	55	49	38	40	47	46	31	50	51	35	48	54	57	19	
41	12	48	28	13	4	47	41	10	29	29	10	30	16	23	39	26	38	24	43	21	16	48	9	37	4	47	49	25	9	25	38	10	5	13	42	42	48	17	46	0	9	9	45	45	42	49	41	27	39	15	37	25	19	25	31	36	45	39	39	48	43	42	28	30	28	22	42	34	23	37	33	16	42	43	
39	12	47	26	10	13	46	40	14	27	29	14	22	8	22	37	26	37	25	35	17	19	47	11	29	9	47	49	18	11	24	31	1	14	15	41	37	48	14	45	9	0	11	38	38	35	42	34	25	32	13	30	18	11	18	24	29	39	32	32	42	37	35	20	23	21	15	35	27	16	30	26	15	35	35	
32	3	39	19	15	7	38	32	3	20	20	3	32	18	14	30	17	28	15	41	23	8	39	1	39	13	38	40	27	1	15	40	12	8	4	33	32	39	16	37	9	11	0	42	49	47	54	45	36	43	24	42	29	22	29	35	40	49	43	43	53	48	46	31	33	32	26	45	38	27	40	37	26	46	39	
18	41	14	28	33	49	20	15	45	26	31	45	22	30	32	17	32	21	34	4	27	39	17	42	9	46	20	22	20	42	30	11	37	50	41	22	14	21	33	15	45	38	42	0	47	42	45	48	49	40	47	40	40	37	43	28	37	33	33	19	49	40	34	25	27	34	37	16	35	42	20	35	46	42	4	
59	48	60	55	43	49	67	59	51	56	58	51	35	41	55	56	56	62	57	44	44	55	64	49	43	44	67	69	43	49	55	39	37	49	51	64	54	68	46	62	45	38	49	47	0	8	5	8	21	12	33	13	23	31	20	26	17	16	16	30	5	7	14	33	27	24	27	32	18	22	31	19	32	10	46	
53	45	55	47	38	46	62	54	49	48	50	49	27	35	47	50	48	55	49	39	36	50	59	47	38	42	62	64	34	47	46	34	34	47	49	58	48	63	38	56	42	35	47	42	8	0	9	11	24	3	34	5	19	26	22	17	8	10	10	25	13	1	9	25	19	16	21	27	10	24	25	11	32	5	41	
58	53	59	56	47	53	65	58	56	57	59	56	36	44	56	56	57	61	58	42	45	59	62	54	43	49	65	67	43	54	55	39	41	54	56	63	54	67	47	60	49	42	54	45	5	9	0	13	26	12	38	14	27	35	25	26	17	13	17	31	4	8	15	33	28	25	30	31	19	26	31	20	36	14	44	
59	44	62	52	39	45	68	59	47	53	55	47	32	37	51	55	53	60	54	45	41	51	65	45	43	39	68	70	39	45	52	39	33	44	47	64	53	69	43	63	41	34	45	48	7	11	11	0	16	10	28	10	19	27	16	23	14	21	15	30	9	12	19	30	24	21	23	32	15	18	30	16	28	6	47	
54	35	61	45	30	30	63	54	35	45	47	36	29	28	42	52	45	54	44	46	34	41	62	36	42	24	63	65	32	36	44	40	23	29	38	58	51	64	34	60	27	25	36	49	21	24	26	16	0	23	13	21	11	18	8	21	21	32	26	31	24	25	29	27	23	16	15	34	20	9	29	19	15	21	48	
50	42	53	44	35	43	60	51	46	44	46	45	24	32	43	47	45	52	46	37	33	47	57	43	35	39	60	62	31	43	43	31	31	44	45	55	45	61	35	55	39	32	43	40	12	3	12	10	23	0	31	2	16	23	19	14	5	11	7	22	16	4	10	21	16	12	18	24	7	20	22	8	29	4	39	
50	26	57	38	22	20	58	50	26	39	40	26	27	20	34	48	37	48	36	44	29	31	58	25	38	15	58	60	28	25	36	38	14	20	28	53	47	59	25	55	15	13	24	47	33	34	38	28	13	31	0	29	17	12	14	23	28	37	31	31	36	35	34	24	22	20	14	34	26	13	29	25	3	32	44	
49	40	53	42	33	41	58	49	44	43	45	44	22	30	41	46	43	50	44	37	31	45	56	42	33	37	58	61	29	41	41	31	29	42	44	54	43	60	33	54	37	30	42	40	13	5	14	10	21	2	29	0	14	21	17	13	3	13	7	22	18	6	10	20	14	10	16	24	5	18	20	6	27	4	39	
44	28	51	35	21	29	53	44	32	35	37	32	19	19	33	42	35	44	36	37	24	33	52	29	32	25	53	55	22	29	34	31	17	30	31	48	41	54	25	50	25	18	29	40	23	19	27	19	11	16	17	14	0	9	3	14	14	25	19	23	26	20	22	17	15	10	5	26	13	4	21	12	15	18	38	
41	19	48	28	12	24	48	41	25	29	31	25	17	10	24	39	28	39	27	35	19	24	48	22	29	19	49	51	18	22	26	28	10	24	22	43	37	50	16	46	19	11	22	37	31	26	35	27	18	23	12	21	9	0	11	15	19	29	23	23	34	27	26	15	14	12	5	26	18	9	21	17	10	26	35	
47	28	54	38	23	29	56	47	31	38	40	31	22	21	35	45	38	47	38	40	27	35	55	29	35	24	56	58	25	29	37	34	17	29	31	51	44	57	27	53	25	18	29	43	20	22	25	16	8	19	14	17	3	11	0	17	17	28	22	26	24	23	25	20	18	12	8	29	16	2	24	15	12	19	41	
36	32	41	32	23	36	46	36	38	33	35	38	11	20	31	33	33	38	34	25	21	37	44	35	21	31	46	48	19	35	31	19	23	36	36	41	30	47	23	42	31	24	35	28	26	17	26	23	21	14	23	13	14	15	17	0	9	16	10	10	30	19	13	9	2	7	12	13	8	17	8	7	21	17	27	
45	39	50	39	30	40	55	46	42	39	42	42	18	27	38	42	40	47	41	34	28	44	53	40	30	35	55	57	26	40	38	28	28	40	42	50	40	56	30	51	36	29	40	37	17	8	17	14	21	5	28	3	14	19	17	9	0	13	7	18	21	10	10	16	11	9	16	21	1	18	17	3	25	8	36	
45	47	47	46	38	50	53	46	52	46	49	52	25	34	46	43	47	49	48	30	35	52	50	49	30	45	53	55	33	49	46	26	38	50	50	50	41	54	37	48	45	39	49	33	16	10	13	21	32	11	37	13	25	29	28	16	13	0	7	17	17	9	3	23	16	19	26	19	13	29	18	14	35	16	32	
44	42	47	41	32	43	53	44	46	42	44	46	20	29	41	41	42	46	43	30	30	47	50	43	28	39	53	55	28	43	41	24	31	44	45	49	39	54	32	48	39	32	43	33	16	10	17	15	26	7	31	7	19	23	22	10	7	7	0	15	21	10	3	18	11	13	20	17	6	23	15	7	29	9	32	
30	40	33	34	31	43	39	30	46	33	37	46	13	28	39	27	39	33	41	16	26	45	36	43	14	39	39	41	20	43	37	10	31	44	44	35	25	40	31	34	39	32	43	19	30	25	31	30	31	22	31	22	23	23	26	10	18	17	15	0	34	24	17	14	9	17	20	4	17	25	3	17	29	24	18	
62	52	63	60	47	53	69	62	55	60	63	55	40	45	59	60	61	65	61	46	49	58	66	53	47	47	69	71	47	53	59	43	40	52	55	67	58	70	50	64	48	42	53	49	5	13	4	9	24	16	36	18	26	34	24	30	21	17	21	34	0	12	19	37	32	28	31	35	23	25	35	24	36	13	48	
52	47	54	48	39	48	60	52	50	49	51	50	28	36	48	50	49	55	50	37	37	51	57	48	36	43	60	63	35	48	48	32	36	48	50	57	47	62	39	55	43	37	48	40	7	1	8	12	25	4	35	6	20	27	23	19	10	9	10	24	12	0	8	26	20	17	23	26	11	25	25	12	33	7	39	
46	44	48	43	34	46	54	46	49	44	46	49	22	31	43	43	44	48	45	31	32	49	51	46	30	42	54	57	30	46	42	26	34	47	47	51	41	56	34	49	42	35	46	34	14	9	15	19	29	10	34	10	22	26	25	13	10	3	3	17	19	8	0	20	13	16	23	19	9	26	17	10	32	13	33	
33	28	37	26	17	33	42	33	34	26	28	34	3	14	25	30	26	33	28	22	15	33	41	31	18	29	43	45	13	31	25	16	19	34	32	38	27	44	17	38	28	20	31	25	33	25	33	30	27	21	24	20	17	15	20	9	16	23	18	14	37	26	20	0	7	11	13	16	15	19	11	14	22	24	24	
35	31	39	30	22	35	44	35	36	31	33	36	9	18	30	32	31	37	32	24	19	36	43	33	20	30	45	47	18	33	30	18	22	35	34	40	29	46	21	40	30	23	33	27	27	19	28	24	23	16	22	14	15	14	18	2	11	16	11	9	32	20	13	7	0	8	12	12	9	17	7	8	20	18	26	
41	31	47	32	23	32	50	42	35	32	35	35	14	20	31	39	33	41	34	31	21	36	49	32	27	28	50	52	19	32	31	25	20	33	34	45	37	51	23	47	28	21	32	34	24	16	25	21	16	12	20	10	10	12	12	7	9	19	13	17	29	17	16	11	8	0	8	19	7	13	14	6	18	15	33	
41	25	48	31	18	26	49	41	28	32	34	28	16	16	30	39	32	40	32	34	20	30	48	26	29	21	50	52	18	26	31	28	14	26	28	45	37	51	21	46	22	15	26	37	27	21	30	23	15	18	14	16	5	5	8	12	16	26	20	20	31	23	23	13	12	8	0	23	15	6	18	14	11	21	35	
29	43	30	35	33	46	36	29	48	33	38	48	15	30	39	27	39	32	41	13	28	46	33	45	13	41	36	39	22	45	37	9	34	47	46	34	24	38	33	31	42	35	45	16	32	27	31	32	34	24	34	24	26	26	29	13	21	19	17	4	35	26	19	16	12	19	23	0	20	28	5	19	32	26	15	
44	37	49	37	29	38	53	44	41	38	40	41	17	25	37	41	38	46	39	32	26	42	52	38	29	34	54	56	25	38	37	26	26	39	40	49	38	55	28	50	34	27	38	35	18	10	19	15	20	7	26	5	13	18	16	8	1	13	6	17	23	11	9	15	9	7	15	20	0	18	16	1	24	9	34	
46	27	53	36	22	27	55	46	29	37	39	29	21	20	34	44	37	45	36	39	25	33	53	27	34	23	55	57	24	27	36	33	15	28	29	50	42	56	25	51	23	16	27	42	22	24	26	18	9	20	13	18	4	9	2	17	18	29	23	25	25	25	26	19	17	13	6	28	18	0	23	17	11	21	40	
31	38	34	32	28	41	40	31	43	30	34	43	11	25	36	28	36	34	38	17	24	43	37	40	15	36	40	42	17	40	34	11	28	42	41	36	26	42	28	35	37	30	40	20	31	25	31	30	29	22	29	20	21	21	24	8	17	18	15	3	35	25	17	11	7	14	18	5	16	23	0	14	26	24	19	
43	36	47	36	27	37	52	43	39	37	39	39	16	24	36	40	37	44	38	32	25	41	50	37	27	33	52	54	23	37	35	25	25	38	39	48	37	54	27	48	33	26	37	35	19	11	20	16	19	8	25	6	12	17	15	7	3	14	7	17	24	12	10	14	8	6	14	19	1	17	14	0	23	11	33	
49	27	56	38	22	21	58	49	27	39	40	27	24	20	34	47	38	48	37	43	29	32	57	26	37	16	58	60	27	26	36	36	15	21	29	53	46	59	26	54	16	15	26	46	32	32	36	28	15	29	3	27	15	10	12	21	25	35	29	29	36	33	32	22	20	18	11	32	24	11	26	23	0	31	43	
53	45	56	46	38	46	62	53	48	47	49	48	26	34	46	50	47	54	48	39	35	50	59	46	37	41	62	65	34	46	46	33	34	47	48	58	47	64	37	57	42	35	46	42	14	5	14	6	21	4	32	4	18	26	19	17	8	16	9	24	15	7	13	24	18	15	21	26	9	21	24	11	31	0	41	
15	38	18	25	30	46	24	16	42	23	28	42	20	27	29	14	29	19	32	2	24	37	21	39	6	43	24	27	18	39	28	10	34	47	38	20	11	26	30	19	43	35	39	4	46	41	44	47	48	39	44	39	38	35	41	27	36	32	32	18	48	39	33	24	26	33	35	15	35	40	19	33	43	41	0	
