18	16	28	18	14	23	19	24	21	7	18	4	19	0	14	3	11	17	28	20	29	23	25	3	21	32	24	14	14	16	22	24	13	5	20	12	26	35	25	17	11	16	8	32	44	48	37	45	37	43	35	48	28	34	40	39	49	46	44	26	51	43	26	33	51	39	32	31	41	38	38	47	29	7	33	
4	27	15	29	27	9	31	36	7	11	29	15	6	14	0	17	25	28	20	6	40	10	12	15	35	24	36	26	26	5	9	11	25	16	22	23	37	21	33	28	23	26	8	21	51	55	45	52	48	50	44	48	39	43	47	34	56	54	48	33	48	52	37	41	56	47	40	39	32	46	48	54	19	7	22	
21	14	31	17	11	25	18	23	24	10	17	3	22	3	17	0	8	15	31	22	26	25	27	2	18	34	23	11	13	18	25	26	10	8	22	11	25	38	26	15	8	18	11	34	45	49	38	46	36	44	36	50	27	34	41	41	50	48	45	28	52	44	25	34	53	38	32	30	43	39	37	48	32	10	35	
28	8	36	22	3	33	15	18	29	17	20	10	27	11	25	8	0	8	36	30	18	33	34	10	10	39	18	4	14	26	30	34	2	12	27	16	19	43	31	8	3	23	18	39	48	50	37	47	31	45	33	53	24	31	44	45	51	49	49	33	56	41	22	36	55	35	30	28	48	42	32	50	37	18	40	
32	3	39	20	5	38	13	12	32	20	18	14	30	17	28	15	8	0	39	34	13	38	40	14	6	40	12	4	13	33	32	39	6	13	27	16	11	46	29	1	7	22	22	42	44	47	33	43	25	42	29	51	22	26	40	43	48	45	46	31	53	38	20	32	52	32	26	24	45	38	26	46	39	24	43	
16	35	20	20	36	26	26	28	17	21	21	26	14	26	20	29	34	36	0	19	37	26	28	27	42	4	28	35	28	21	12	27	34	24	12	24	29	18	18	36	32	16	21	9	33	38	31	35	38	33	32	30	29	31	30	14	36	37	30	18	30	37	26	27	38	34	29	27	13	29	37	37	6	23	8	
5	33	9	33	33	7	36	41	3	17	34	21	9	20	6	22	30	34	19	0	45	7	9	21	40	24	41	32	31	7	9	8	31	22	26	29	42	16	36	34	29	30	14	18	52	57	49	53	53	52	47	48	44	46	49	33	56	55	49	36	48	55	41	44	55	51	44	43	32	47	52	56	18	13	22	
42	15	50	18	15	49	11	10	43	30	16	25	40	29	40	26	18	13	37	45	0	50	52	26	8	38	10	17	15	44	43	51	18	24	25	17	9	54	27	13	20	21	33	46	40	42	28	39	15	37	25	46	19	21	35	39	43	41	42	29	49	33	17	28	47	27	21	19	41	34	16	41	43	36	42	
10	37	8	39	36	2	40	45	10	21	39	24	15	23	10	25	33	38	26	7	50	0	3	25	43	30	45	36	35	7	16	3	34	26	32	33	47	14	42	38	33	36	17	20	58	62	55	60	58	58	53	52	49	52	55	39	60	62	54	43	52	61	47	50	60	57	50	49	36	54	58	62	24	16	24	
12	39	9	41	37	2	42	47	12	23	41	26	17	25	12	27	34	40	28	9	52	3	0	27	44	32	47	37	37	9	18	1	36	28	34	35	49	13	44	40	34	38	19	22	60	64	57	62	60	61	55	54	51	54	57	41	63	64	57	45	54	63	49	52	62	59	52	51	39	56	60	65	27	18	27	
19	13	29	15	13	25	16	22	22	8	15	1	20	3	15	2	10	14	29	21	26	25	27	0	20	32	22	12	11	19	23	26	10	5	20	9	23	36	24	14	9	16	9	32	43	47	36	44	34	42	34	48	25	31	39	39	48	46	43	26	50	42	23	32	51	36	30	28	41	37	35	46	30	10	33	
38	9	45	23	7	43	16	15	38	26	21	20	36	21	35	18	10	6	42	40	8	43	44	20	0	43	15	9	17	36	39	44	10	19	30	20	14	52	32	6	12	25	28	48	46	49	35	45	22	43	31	53	24	28	42	45	50	47	49	34	56	40	23	34	54	34	28	26	48	40	23	48	45	28	47	
20	38	23	21	40	29	27	29	20	24	22	30	18	30	23	32	37	40	4	23	38	30	32	30	43	0	29	38	29	25	15	31	37	28	13	25	31	21	16	40	35	18	24	11	29	34	29	31	38	31	31	26	28	30	28	10	32	33	26	16	27	35	25	25	34	32	28	26	9	26	36	33	9	26	7	
38	11	46	9	16	45	5	1	38	26	7	21	36	24	36	23	18	12	28	41	10	45	47	22	15	29	0	14	11	40	36	46	16	19	16	13	1	45	17	12	17	12	29	37	32	34	21	31	14	29	17	39	10	14	28	31	36	33	34	19	42	25	8	20	39	20	14	12	34	26	15	34	34	32	33	
30	4	38	21	2	35	14	14	30	18	19	11	28	14	26	11	4	4	37	32	17	36	37	12	9	41	14	0	13	29	31	37	2	13	28	16	15	44	30	4	4	23	19	41	46	49	35	45	28	44	31	51	22	28	42	44	50	47	47	32	54	40	21	34	54	34	28	26	46	40	29	48	38	21	41	
28	10	35	10	15	35	6	11	28	16	7	11	26	14	26	13	14	13	28	31	15	35	37	11	17	29	11	13	0	30	29	36	14	9	16	4	12	42	19	13	11	11	19	36	38	41	27	37	24	36	23	42	14	21	33	34	42	39	38	20	45	32	13	26	45	26	20	18	37	32	24	40	34	21	33	
5	31	13	33	29	7	35	40	9	16	33	19	10	16	5	18	26	33	21	7	44	7	9	19	36	26	40	29	30	0	11	8	28	21	27	27	41	20	38	33	26	31	12	22	54	58	50	55	53	54	48	49	43	47	50	35	58	57	51	38	50	56	42	45	57	52	45	44	34	49	53	58	20	9	24	
6	31	11	28	32	16	34	36	6	16	29	22	3	22	9	25	30	32	12	9	43	16	18	23	39	17	36	31	29	11	0	17	30	21	20	26	37	17	27	32	28	24	15	14	44	48	41	45	47	43	41	41	37	40	40	26	49	47	41	27	41	47	35	37	48	44	37	36	25	38	46	47	11	16	15	
11	38	9	40	37	1	41	46	11	22	40	25	16	24	11	26	34	39	27	8	51	3	1	26	44	31	46	37	36	8	17	0	35	27	33	34	48	13	43	39	34	37	18	21	59	63	56	61	59	60	54	53	50	53	56	40	62	63	56	44	54	62	48	51	61	58	51	50	38	55	59	64	26	17	26	
28	6	36	22	3	34	14	16	29	17	20	10	27	13	25	10	2	6	36	31	18	34	36	10	10	39	16	2	14	28	30	35	0	12	27	16	17	43	30	6	3	23	18	39	47	49	36	46	30	44	32	52	23	30	43	44	50	48	48	32	55	40	21	35	54	34	29	27	47	41	31	49	36	20	40	
20	11	27	13	15	26	14	19	20	8	13	5	18	5	16	8	12	13	27	22	24	26	28	5	19	28	19	13	9	21	21	27	12	0	15	7	21	34	20	13	11	11	10	30	39	43	32	39	32	38	30	43	23	29	35	34	44	41	39	21	46	38	21	27	46	34	27	26	37	33	32	42	27	12	31	
23	24	30	8	29	31	14	16	23	14	9	20	21	20	22	22	27	27	12	26	25	32	34	20	30	13	16	28	16	27	20	33	27	15	0	12	17	29	11	27	25	4	17	21	30	34	23	31	27	29	21	34	18	20	26	20	35	32	30	12	36	29	15	19	37	25	18	17	22	24	26	33	18	21	17	
25	13	33	6	18	32	8	13	26	13	6	8	23	12	23	11	16	16	24	29	17	33	35	9	20	25	13	16	4	27	26	34	16	7	12	0	14	39	15	16	14	8	16	33	34	38	27	35	25	33	25	39	16	23	30	31	39	37	34	17	42	33	14	23	42	27	21	20	33	28	26	37	30	19	30	
39	12	47	11	16	46	7	1	40	27	8	22	37	26	37	25	19	11	29	42	9	47	49	23	14	31	1	15	12	41	37	48	17	21	17	14	0	47	18	11	18	13	30	38	33	35	22	32	13	30	18	40	11	15	29	32	37	34	35	20	43	26	9	21	41	21	15	13	35	27	15	35	35	33	35	
18	44	7	37	45	14	43	45	14	29	38	35	17	35	21	38	43	46	18	16	54	14	13	36	52	21	45	44	42	20	17	13	43	34	29	39	47	0	35	46	41	34	28	10	48	51	48	50	55	50	49	42	46	48	47	29	50	52	44	35	42	54	43	44	49	51	46	45	26	45	54	52	14	28	14	
33	27	37	10	32	42	17	17	33	25	12	24	30	25	33	26	31	29	18	36	27	42	44	24	32	16	17	30	19	38	27	43	30	20	11	15	18	35	0	29	28	10	28	25	24	28	19	25	24	23	18	28	14	17	20	16	29	27	23	5	31	26	11	15	32	21	14	13	18	18	22	28	23	31	21	
32	3	39	20	5	38	13	12	32	20	18	14	30	17	28	15	8	1	39	34	13	38	40	14	6	40	12	4	13	33	32	39	6	13	27	16	11	46	29	0	7	22	22	42	44	47	33	43	24	42	29	51	22	26	40	43	48	45	46	31	53	38	20	32	52	32	26	24	45	38	26	46	39	24	43	
27	7	35	20	5	32	12	17	27	15	17	8	25	11	23	8	3	7	34	29	20	33	34	9	12	38	17	4	11	26	28	34	3	11	25	14	18	41	28	7	0	22	16	38	45	47	33	44	30	42	30	50	21	28	40	42	48	46	45	30	53	38	19	33	52	32	26	24	45	39	31	46	35	18	38	
27	20	35	3	25	36	10	12	27	17	5	16	25	16	26	18	23	22	16	30	21	36	38	16	25	18	12	23	11	31	24	37	23	11	4	8	13	34	10	22	22	0	20	25	30	33	23	30	23	28	21	34	14	20	25	24	35	32	29	12	37	29	12	18	37	24	18	16	27	24	24	33	22	23	22	
12	20	22	22	21	17	24	29	14	4	22	8	12	8	8	11	18	22	23	14	33	17	19	9	28	27	29	19	19	12	15	18	18	10	17	16	30	28	28	22	16	20	0	27	47	51	40	48	42	46	39	49	32	38	43	36	52	50	47	30	52	47	31	36	55	42	35	34	36	41	42	50	24	4	27	
18	41	14	28	42	20	35	37	15	26	30	32	17	32	21	34	39	42	9	18	46	20	22	32	48	11	37	41	36	22	14	21	39	30	21	33	38	10	25	42	38	25	27	0	38	42	38	40	47	40	40	32	37	40	37	19	40	42	34	25	32	44	35	34	40	41	37	36	16	35	46	42	4	28	4	
49	43	51	29	48	58	34	32	49	44	31	43	46	44	51	45	48	44	33	52	40	58	60	43	46	29	32	46	38	54	44	59	47	39	30	34	33	48	24	44	45	30	47	38	0	7	16	6	32	6	19	8	24	23	7	20	6	8	6	21	11	15	26	13	7	18	21	22	22	6	30	9	37	50	33	
53	45	55	33	50	62	36	34	54	48	35	47	50	48	55	49	50	47	38	57	42	62	64	47	49	34	34	49	41	58	48	63	49	43	34	38	35	51	28	47	47	33	51	42	7	0	15	3	34	5	19	12	26	24	8	25	1	1	9	25	14	12	29	16	7	18	21	24	27	10	32	5	41	54	37	
46	32	51	22	36	55	22	21	46	37	23	36	43	37	45	38	37	33	31	49	28	55	57	36	35	29	21	35	27	50	41	56	36	32	23	27	22	48	19	33	33	23	40	38	16	15	0	12	21	10	4	23	12	9	10	20	17	14	18	17	25	6	15	6	21	3	7	10	23	10	18	15	37	43	34	
50	42	53	30	47	60	32	31	51	44	32	43	47	45	52	46	47	43	35	53	39	60	62	44	45	31	31	45	37	55	45	61	46	39	31	35	32	50	25	43	44	30	48	40	6	3	12	0	31	2	16	13	23	21	5	22	4	2	10	21	15	11	26	12	9	15	18	21	24	7	29	4	39	51	35	
50	26	57	21	28	58	19	14	50	39	20	34	48	37	48	36	31	25	38	53	15	58	60	34	22	38	14	28	24	53	47	59	30	32	27	25	13	55	24	24	30	23	42	47	32	34	21	31	0	29	17	39	12	11	28	31	35	33	34	24	41	24	14	20	39	19	14	12	34	26	3	32	44	44	44	
49	40	53	28	45	58	31	29	49	43	30	41	46	43	50	44	45	42	33	52	37	58	61	42	43	31	29	44	36	54	43	60	44	38	29	33	30	50	23	42	42	28	46	40	6	5	10	2	29	0	14	14	21	19	3	22	6	4	10	20	17	9	24	10	10	13	16	19	24	5	27	4	39	49	35	
44	28	51	20	33	53	18	17	44	35	19	33	42	35	44	36	33	29	32	47	25	53	55	34	31	31	17	31	23	48	41	54	32	30	21	25	18	49	18	29	30	21	39	40	19	19	4	16	17	14	0	26	9	5	14	23	20	18	22	17	29	9	12	10	24	3	5	8	26	13	15	18	38	42	36	
44	48	46	33	53	52	39	39	45	47	36	47	43	48	48	50	53	51	30	48	46	52	54	48	53	26	39	51	42	49	41	53	52	43	34	39	40	42	28	51	50	34	49	32	8	12	23	13	39	14	26	0	31	30	15	17	10	13	4	25	3	23	31	20	8	25	28	28	18	14	36	17	31	51	28	
41	19	48	11	24	48	10	10	41	29	10	24	39	28	39	27	24	22	29	44	19	49	51	25	24	28	10	22	14	43	37	50	23	23	18	16	11	46	14	22	21	14	32	37	24	26	12	23	12	21	9	31	0	7	19	23	27	25	26	15	33	17	3	12	31	11	5	4	26	18	10	26	35	35	34	
43	25	50	18	29	52	16	13	44	34	17	31	41	34	43	34	31	26	31	46	21	52	54	31	28	30	14	28	21	47	40	53	30	29	20	23	15	48	17	26	28	20	38	40	23	24	9	21	11	19	5	30	7	0	18	23	25	23	26	16	33	13	10	10	29	8	4	6	25	17	10	22	37	41	35	
45	39	50	25	43	55	29	28	46	39	27	38	42	40	47	41	44	40	30	49	35	55	57	39	42	28	28	42	33	50	40	56	43	35	26	30	29	47	20	40	40	25	43	37	7	8	10	5	28	3	14	15	19	18	0	18	10	7	10	16	17	9	21	9	14	13	16	17	21	1	25	8	36	46	33	
30	40	33	25	45	39	31	31	30	33	28	39	27	39	33	41	45	43	14	33	39	39	41	39	45	10	31	44	34	35	25	40	44	34	20	31	32	29	16	43	42	24	34	19	20	25	20	22	31	22	23	17	23	23	18	0	24	24	17	14	19	26	23	17	25	23	20	21	4	17	29	24	18	36	15	
52	47	54	34	51	60	37	35	52	49	36	48	50	49	55	50	51	48	36	55	43	60	63	48	50	32	36	50	42	57	47	62	50	44	35	39	37	50	29	48	48	35	52	40	6	1	17	4	35	6	20	10	27	25	10	24	0	3	8	26	13	13	30	17	6	19	23	25	26	11	33	7	39	55	36	
52	44	55	32	49	62	34	33	53	46	34	45	49	46	54	48	49	45	37	55	41	62	64	46	47	33	33	47	39	57	47	63	48	41	32	37	34	52	27	45	46	32	50	42	8	1	14	2	33	4	18	13	25	23	7	24	3	0	10	23	16	11	28	14	9	17	20	23	26	9	31	4	41	53	37	
46	44	48	29	49	54	34	34	46	44	31	43	43	44	48	45	49	46	30	49	42	54	57	43	49	26	34	47	38	51	41	56	48	39	30	34	35	44	23	46	45	29	47	34	6	9	18	10	34	10	22	4	26	26	10	17	8	10	0	20	7	19	26	16	10	21	23	24	19	9	32	13	33	49	30	
33	28	37	12	33	42	18	19	33	26	14	25	30	26	33	28	33	31	18	36	29	43	45	26	34	16	19	32	20	38	27	44	32	21	12	17	20	35	5	31	30	12	30	25	21	25	17	21	24	20	17	25	15	16	16	14	26	23	20	0	27	23	12	11	28	20	13	14	16	15	22	24	24	33	21	
45	51	46	36	56	52	41	41	45	49	38	50	43	51	48	52	56	53	30	48	49	52	54	50	56	27	42	54	45	50	41	54	55	46	36	42	43	42	31	53	53	37	50	32	10	14	25	15	41	17	29	3	33	33	17	19	13	15	7	27	0	26	34	23	10	28	31	31	18	16	39	19	31	52	28	
52	36	57	29	41	61	27	25	53	43	28	42	49	43	52	44	41	38	37	55	33	61	63	42	40	35	25	40	32	56	47	62	40	38	29	33	26	54	26	38	38	29	47	44	15	12	6	11	24	9	9	23	17	13	9	26	13	11	19	23	26	0	20	12	19	6	13	17	29	10	23	9	43	50	40	
38	17	45	10	22	47	8	8	38	27	9	23	36	26	37	25	22	20	26	41	17	47	49	23	23	25	8	21	13	42	35	48	21	21	15	14	9	43	11	20	19	12	31	35	26	29	15	26	14	24	12	31	3	10	21	23	30	28	26	12	34	20	0	14	33	14	8	6	25	20	13	28	32	33	31	
41	31	47	18	36	50	22	20	42	32	20	31	39	33	41	34	36	32	27	44	28	50	52	32	34	25	20	34	26	45	37	51	35	27	19	23	21	44	15	32	33	18	36	34	13	16	6	12	20	10	10	20	12	10	9	17	17	14	16	11	23	12	14	0	21	9	8	10	19	7	18	15	33	39	30	
52	50	53	36	55	60	41	39	53	51	39	50	51	51	56	53	55	52	38	55	47	60	62	51	54	34	39	54	45	57	48	61	54	46	37	42	41	49	32	52	52	37	55	40	7	7	21	9	39	10	24	8	31	29	14	25	6	9	10	28	11	19	33	21	0	23	27	29	26	13	37	13	39	58	35	
48	31	54	23	35	56	21	19	48	39	22	36	46	39	47	38	35	32	34	51	27	57	59	36	34	32	20	34	26	52	44	58	34	34	25	27	21	51	21	32	32	24	42	41	18	18	3	15	19	13	3	25	11	8	13	23	19	17	21	20	28	6	14	9	23	0	8	11	26	12	17	15	40	45	37	
41	25	48	17	29	49	15	14	41	32	16	30	39	32	40	32	30	26	29	44	21	50	52	30	28	28	14	28	20	45	37	51	29	27	18	21	15	46	14	26	26	18	35	37	21	21	7	18	14	16	5	28	5	4	16	20	23	20	23	13	31	13	8	8	27	8	0	3	23	15	11	21	35	38	33	
40	23	46	15	27	48	13	12	40	31	14	28	38	31	39	30	28	24	27	43	19	49	51	28	26	26	12	26	18	44	36	50	27	26	17	20	13	45	13	24	24	16	34	36	22	24	10	21	12	19	8	28	4	6	17	21	25	23	24	14	31	17	6	10	29	11	3	0	23	16	9	23	33	37	33	
29	43	30	28	48	36	33	33	29	33	30	39	27	39	32	41	46	45	13	32	41	36	39	39	48	9	34	46	37	34	24	38	46	37	22	33	35	26	18	45	45	27	33	16	22	27	23	24	34	24	26	18	26	25	21	4	26	26	19	16	19	29	25	19	26	26	23	23	0	20	32	26	15	35	12	
44	37	49	23	42	53	28	26	44	38	25	37	41	38	46	39	42	38	29	47	34	54	56	37	40	26	26	40	32	49	38	55	41	33	24	28	27	45	18	38	39	24	41	35	6	10	10	7	26	5	13	14	18	17	1	17	11	9	9	15	17	10	20	7	13	12	15	16	20	0	24	9	34	44	31	
49	27	56	21	30	58	19	15	49	39	20	34	47	38	48	37	32	26	37	52	16	58	60	35	23	36	15	29	24	53	46	59	31	32	26	26	15	54	22	26	31	24	42	46	30	32	18	29	3	27	15	36	10	10	25	29	33	31	32	22	39	23	13	18	37	17	11	9	32	24	0	31	43	45	42	
53	45	56	32	49	62	35	34	53	47	34	46	50	47	54	48	50	46	37	56	41	62	65	46	48	33	34	48	40	58	47	64	49	42	33	37	35	52	28	46	46	33	50	42	9	5	15	4	32	4	18	17	26	22	8	24	7	4	13	24	20	9	28	15	13	15	21	23	26	9	31	0	41	53	38	
15	38	18	26	39	24	32	34	16	23	27	29	14	29	19	32	37	39	6	18	43	24	27	30	45	10	34	38	34	20	11	26	36	27	18	30	35	14	23	39	35	22	24	4	37	41	37	39	44	39	38	31	35	37	36	18	39	41	33	24	31	43	32	33	39	40	35	33	15	35	43	41	0	26	3	
11	23	21	25	21	16	26	31	14	7	25	11	13	7	7	10	18	24	25	13	36	16	18	10	28	29	32	21	21	9	16	17	20	12	21	19	33	28	31	24	18	23	4	28	50	54	43	51	44	49	42	51	35	41	46	38	55	53	49	33	54	50	33	39	58	45	38	37	38	44	45	53	26	0	29	
19	40	18	25	41	24	32	33	19	25	26	31	18	31	22	33	38	41	8	22	42	24	27	31	47	7	33	39	33	24	15	26	38	29	17	30	35	14	21	41	37	22	26	4	33	37	34	35	44	35	36	28	34	35	33	15	36	37	30	21	28	40	31	30	35	37	33	33	12	31	42	38	3	28	0	
