21	57	46	46	24	27	19	57	22	36	47	32	26	20	54	52	44	0	19	10	35	33	25	23	42	35	19	30	58	16	20	19	32	43	32	40	30	30	18	16
27	15	28	38	14	23	15	46	36	25	19	12	35	19	14	14	14	19	0	34	32	39	33	29	34	34	23	36	26	20	34	36	33	29	15	47	36	25	34	33
35	17	18	29	21	9	16	10	30	22	8	7	12	6	18	14	7	10	34	0	20	6	7	24	21	9	23	14	24	9	12	11	17	18	11	17	28	17	8	6
42	13	22	47	30	24	30	38	31	53	30	23	39	18	13	17	25	35	32	20	0	32	45	16	10	32	5	20	7	35	36	30	18	35	27	34	33	22	30	25
43	18	11	10	14	13	22	8	20	15	18	11	17	16	36	31	12	33	39	6	32	0	8	26	45	13	26	16	35	16	23	11	36	12	6	11	28	35	10	11
35	34	9	9	14	15	10	8	19	24	18	22	14	16	36	33	23	25	33	7	45	8	0	25	36	12	21	13	25	20	20	9	44	9	10	19	36	21	8	24
17	22	27	47	23	24	29	29	27	17	31	35	36	21	18	18	36	23	29	24	16	26	25	0	25	45	18	35	30	27	48	28	18	41	34	22	24	14	35	34
27	26	27	24	29	33	41	33	32	42	22	28	33	20	11	18	32	42	34	21	10	45	36	25	0	25	7	39	9	14	28	19	15	28	27	43	59	10	19	18
41	28	21	6	33	19	19	8	27	26	21	19	24	16	43	29	19	35	34	9	32	13	12	45	25	0	35	6	49	29	10	9	40	6	15	7	19	45	20	33
30	6	32	31	35	13	24	32	24	36	19	12	17	11	7	5	12	19	23	23	5	26	21	18	7	35	0	22	22	8	13	14	30	19	16	28	35	24	23	20
34	17	15	7	18	28	19	10	15	24	18	21	10	19	47	24	22	30	36	14	20	16	13	35	39	6	22	0	60	33	18	21	31	8	12	7	6	27	10	17
55	30	44	50	53	23	44	25	27	29	31	16	22	21	27	21	23	58	26	24	7	35	25	30	9	49	22	60	0	18	40	36	37	25	36	29	39	12	31	44
36	13	21	23	21	10	12	19	17	16	5	8	16	6	15	21	7	16	20	9	35	16	20	27	14	29	8	33	18	0	16	15	20	12	9	34	26	10	10	11
28	16	22	17	28	16	22	20	30	18	31	21	15	13	23	19	22	20	34	12	36	23	20	48	28	10	13	18	40	16	0	6	48	7	9	6	19	31	18	25
34	18	8	7	11	18	24	9	22	23	14	12	14	19	24	33	13	19	36	11	30	11	9	28	19	9	14	21	36	15	6	0	26	8	5	20	26	18	11	12
18	26	40	29	18	17	29	20	21	33	18	18	22	18	15	31	22	32	33	17	18	36	44	18	15	40	30	31	37	20	48	26	0	33	17	19	31	14	34	26
21	28	9	10	23	18	17	8	23	21	34	18	18	13	41	34	13	43	29	18	35	12	9	41	28	6	19	8	25	12	7	8	33	0	25	11	24	29	18	15
42	34	10	21	13	6	14	11	16	14	18	17	13	12	19	36	12	32	15	11	27	6	10	34	27	15	16	12	36	9	9	5	17	25	0	15	19	16	6	11
38	24	15	9	17	33	11	5	21	11	31	29	12	22	32	31	15	40	47	17	34	11	19	22	43	7	28	7	29	34	6	20	19	11	15	0	14	38	13	20
26	35	32	19	10	28	23	10	12	6	30	32	13	22	41	57	23	30	36	28	33	28	36	24	59	19	35	6	39	26	19	26	31	24	19	14	0	46	21	18
23	23	21	27	24	17	24	33	37	29	11	16	36	16	9	10	14	30	25	17	22	35	21	14	10	45	24	27	12	10	31	18	14	29	16	38	46	0	31	29
29	30	17	21	17	11	21	21	14	17	19	10	19	8	19	35	10	18	34	8	30	10	8	35	19	20	23	10	31	10	18	11	34	18	6	13	21	31	0	22
31	22	14	34	19	7	8	25	19	13	16	11	17	5	21	26	13	16	33	6	25	11	24	34	18	33	20	17	44	11	25	12	26	15	11	20	18	29	22	0
