20	20	15	11	13	21	27	13	7	15	10	20	26	19	20	8	16	23	5	18	16	8	29	19	4	12	27	13	13	27	18	17	27	24	26	15	5	19	13	4	28	19	21	20	22	24	21	9	21	21	27	12	0	15	7	25	22	34	13	11	6	10	51	39	43	48	40	32	39	32	38	30	43	23	29	28	35	42	37	56	34	44	39	20	47	46	38	26	21	27	46	34	27	33	32	32	42	27	31	30	
27	23	21	24	27	30	30	8	15	29	12	29	31	16	23	18	30	11	20	21	22	22	18	9	18	27	30	27	27	12	31	23	12	25	32	1	20	30	27	18	13	16	30	22	23	19	27	16	27	20	33	27	15	0	12	28	25	29	27	4	16	17	42	30	34	39	31	23	31	27	29	21	34	18	20	19	26	33	28	48	20	35	30	15	38	36	29	17	15	19	37	25	18	24	17	23	33	18	17	20	
19	25	22	13	16	21	33	6	13	18	4	20	32	13	26	15	19	19	8	23	23	11	30	21	7	16	33	16	16	24	21	23	24	17	33	12	9	20	16	10	25	13	21	14	16	18	27	4	27	26	34	16	7	12	0	31	17	39	16	8	13	16	46	34	38	43	34	27	35	25	33	25	39	16	23	23	30	37	32	51	31	39	34	13	41	42	33	21	14	23	42	27	21	28	28	27	37	30	30	32	
44	9	13	36	37	45	3	36	23	37	34	44	5	43	5	23	40	35	27	11	12	28	19	24	26	34	2	37	37	21	42	16	24	48	5	28	27	43	37	25	25	43	45	45	46	48	10	33	10	12	7	34	25	28	31	0	46	10	37	33	22	20	62	53	56	63	60	51	55	55	54	50	47	46	49	42	51	48	48	65	34	55	49	43	65	47	58	40	43	47	55	53	46	50	35	48	57	19	19	17	
2	41	36	12	9	6	48	18	28	13	13	4	47	10	41	29	10	30	23	39	38	24	43	34	21	16	48	9	9	37	8	36	37	4	47	25	23	6	9	25	38	10	5	3	1	12	42	15	42	42	48	15	22	25	17	46	0	54	9	20	27	31	45	40	42	41	27	29	39	15	37	25	47	19	21	31	36	45	39	49	39	43	42	16	39	49	33	30	18	28	47	27	22	34	37	33	42	43	42	45	
53	18	22	44	46	53	7	37	31	45	41	52	14	45	14	32	48	32	35	17	21	38	14	24	34	43	8	46	46	18	50	25	20	54	14	29	36	52	46	34	21	45	53	51	53	48	20	42	20	17	13	43	34	29	39	10	54	0	46	34	31	28	56	48	51	58	59	48	50	55	50	49	42	46	48	38	47	43	43	59	29	50	44	43	60	42	54	37	43	44	49	51	46	45	30	44	52	14	14	12	
7	32	27	3	1	8	39	20	19	5	15	7	38	12	32	20	3	32	14	30	28	15	41	32	12	8	39	1	1	39	5	27	39	13	38	27	14	6	1	15	40	12	8	10	10	17	33	13	33	32	39	6	13	27	16	37	9	46	0	22	18	22	49	44	47	45	36	33	43	24	42	29	51	22	26	35	40	49	43	53	43	48	46	19	43	53	38	33	20	32	52	32	26	38	40	37	46	39	43	42	
22	27	25	20	22	26	35	3	17	25	8	25	36	12	27	19	26	13	16	25	26	18	22	13	15	23	35	22	22	16	27	28	16	21	36	5	16	25	22	14	18	12	26	17	19	15	31	11	31	24	37	23	11	4	8	33	20	34	22	0	17	20	42	30	33	38	31	23	30	23	28	21	34	14	20	18	25	33	28	47	24	35	29	11	38	37	29	17	12	18	37	24	18	24	22	22	33	22	22	24	
25	14	9	17	18	26	25	19	1	17	17	25	19	26	17	2	20	27	5	15	10	7	28	18	6	15	24	18	18	25	23	11	27	30	20	16	5	24	18	3	29	26	26	27	28	31	15	15	15	18	21	15	6	16	13	22	27	31	18	17	0	3	56	44	48	53	46	37	45	38	43	36	48	29	35	33	40	47	42	62	35	49	44	26	52	51	44	31	27	33	52	39	32	38	33	37	47	26	29	29	
29	12	6	20	22	29	22	22	4	21	20	28	17	29	14	5	24	27	8	12	8	11	26	16	9	18	22	22	22	23	26	9	25	33	17	17	9	28	22	6	27	29	29	30	32	34	12	19	12	15	18	18	10	17	16	20	31	28	22	20	3	0	59	47	51	56	49	40	48	42	46	39	49	32	38	36	43	49	45	65	36	52	47	29	55	52	47	34	31	36	55	42	35	41	33	40	50	24	27	26	
47	59	61	48	49	50	60	41	55	52	43	49	67	37	59	58	51	35	55	56	62	57	44	45	54	55	64	49	49	43	52	64	40	44	67	43	55	51	49	55	39	37	49	42	43	35	64	45	64	54	68	53	51	42	46	62	45	56	49	42	56	59	0	12	8	8	21	21	12	33	13	23	17	31	24	26	17	16	16	6	30	7	14	34	9	20	15	27	34	24	10	19	27	18	31	19	10	46	42	45	
42	49	50	43	44	46	51	29	43	48	35	44	58	32	49	46	47	23	43	46	51	45	35	34	42	48	55	44	44	33	48	52	30	40	58	31	43	46	44	43	29	32	45	38	39	31	54	38	54	44	59	47	39	30	34	53	40	48	44	30	44	47	12	0	7	15	26	16	6	32	6	19	8	24	23	13	7	7	5	17	20	6	6	27	17	11	15	15	26	13	7	18	21	6	20	7	9	37	33	36	
44	53	53	45	47	48	55	33	47	50	38	46	62	34	54	50	49	27	47	50	55	49	39	37	45	50	59	47	47	38	50	56	35	42	62	34	47	49	47	46	34	34	47	40	41	33	58	41	58	48	63	49	43	34	38	56	42	51	47	33	48	51	8	7	0	11	24	15	3	34	5	19	12	26	24	17	8	10	10	14	25	1	9	29	13	14	12	19	29	16	7	18	21	10	25	11	5	41	37	40	
43	59	59	44	45	45	62	38	52	48	39	45	68	33	59	55	47	32	51	55	60	54	45	43	50	51	65	45	45	43	48	62	41	39	68	39	52	47	45	52	39	33	44	38	39	32	64	41	64	53	69	49	48	39	43	63	41	58	45	38	53	56	7	15	11	0	16	17	10	28	10	19	23	27	20	23	14	21	15	11	30	12	19	30	2	26	11	24	30	21	16	15	23	15	30	16	6	47	44	46	
29	54	52	35	36	29	61	29	45	38	30	30	63	23	54	47	36	29	42	52	54	44	46	40	41	41	62	36	36	42	32	55	41	24	63	32	42	31	36	44	40	23	29	27	26	21	58	32	58	51	64	39	40	31	34	60	27	59	36	31	46	49	21	26	24	16	0	11	23	13	21	11	33	18	11	21	21	32	26	26	31	25	29	20	14	36	13	23	20	16	31	9	15	20	29	19	21	48	45	47	
31	46	44	32	33	34	51	22	36	36	25	33	55	21	46	39	35	19	36	43	45	38	35	31	35	37	53	33	33	31	36	46	30	28	55	24	36	35	33	36	29	21	33	26	27	19	50	27	50	41	56	36	32	23	27	51	29	48	33	23	37	40	21	16	15	17	11	0	12	21	10	4	23	12	9	10	10	21	15	25	20	17	18	15	15	25	6	12	15	6	21	3	7	10	18	8	15	37	34	37	
41	50	50	42	43	44	53	30	44	47	35	43	60	31	51	46	45	24	43	47	52	46	37	34	42	47	57	43	43	35	47	53	32	39	60	31	44	45	43	43	31	31	44	37	38	30	55	37	55	45	61	46	39	31	35	55	39	50	43	30	45	48	12	6	3	10	23	12	0	31	2	16	13	23	21	14	5	11	7	17	22	4	10	26	12	15	11	16	26	12	9	15	18	7	22	8	4	39	35	38	
