34	9	18	33	12	13	17	15	28	28	13	5	25	31	15	10	26	6	17	0	31	52	10	27	25	21	24	33	24	34	13	12	36	24	15	6	18	10	39	19
19	15	46	12	23	23	27	33	12	63	32	37	43	22	47	35	10	37	25	31	0	34	52	35	54	11	49	37	30	17	50	40	16	27	54	35	32	14	23	22
26	50	43	61	25	34	25	66	53	43	42	45	27	48	33	35	44	48	52	52	34	0	22	46	31	42	52	46	34	26	18	16	26	24	31	22	18	21	37	36
23	18	11	26	8	11	13	15	36	13	18	9	9	17	9	11	21	10	23	10	52	22	0	52	12	32	9	21	24	33	7	11	42	13	12	9	24	27	22	13
20	6	47	7	35	29	44	20	11	60	34	38	34	36	52	28	14	20	15	27	35	46	52	0	51	17	49	9	7	32	40	15	27	49	24	18	20	11	7	33
47	26	12	30	18	13	12	21	40	6	12	23	7	28	13	13	31	19	15	25	54	31	12	51	0	45	13	36	35	22	7	16	35	16	11	13	21	38	50	20
23	23	30	20	36	18	51	23	34	38	32	30	37	11	30	20	25	35	16	21	11	42	32	17	45	0	45	21	16	19	43	25	13	30	25	22	25	8	10	35
23	38	11	34	20	13	13	36	51	12	36	32	10	21	12	12	29	15	26	24	49	52	9	49	13	45	0	60	31	30	13	26	24	19	10	22	26	30	27	16
52	15	23	13	26	24	50	11	26	35	35	34	51	52	27	24	30	36	33	33	37	46	21	9	36	21	60	0	6	26	49	20	29	46	33	18	11	24	20	37
41	8	43	9	16	33	41	8	10	25	17	35	40	23	31	14	21	26	17	24	30	34	24	7	35	16	31	6	0	34	34	12	18	51	34	37	7	11	7	32
10	19	21	38	17	11	29	18	17	35	31	16	16	13	15	19	14	16	18	34	17	26	33	32	22	19	30	26	34	0	21	24	15	21	28	31	26	16	22	13
29	38	6	30	17	12	10	25	37	13	24	22	9	47	25	11	36	18	28	13	50	18	7	40	7	43	13	49	34	21	0	23	31	13	9	9	39	29	37	24
18	10	13	31	9	24	14	23	31	22	12	12	22	38	12	9	20	13	15	12	40	16	11	15	16	25	26	20	12	24	23	0	25	17	14	9	20	38	16	11
17	18	50	22	30	30	39	38	25	36	35	32	31	11	11	28	23	15	35	36	16	26	42	27	35	13	24	29	18	15	31	25	0	14	50	36	11	10	28	38
18	37	25	51	24	13	21	25	26	34	24	21	16	14	5	13	15	14	20	24	27	24	13	49	16	30	19	46	51	21	13	17	14	0	11	13	31	39	38	12
39	19	11	28	12	19	6	32	32	12	31	26	6	36	11	14	40	21	19	15	54	31	12	24	11	25	10	33	34	28	9	14	50	11	0	24	33	49	56	32
23	24	7	29	10	15	9	15	26	14	16	23	7	19	18	9	30	8	32	6	35	22	9	18	13	22	22	18	37	31	9	9	36	13	24	0	16	23	31	15
25	9	28	24	15	36	28	8	22	25	22	25	32	34	25	13	12	6	10	18	32	18	24	20	21	25	26	11	7	26	39	20	11	31	33	16	0	25	22	17
33	6	45	6	22	32	28	20	6	37	26	11	28	25	40	14	5	21	5	10	14	21	27	11	38	8	30	24	11	16	29	38	10	39	49	23	25	0	20	16
24	11	26	10	28	35	42	8	11	46	25	20	24	38	36	21	22	18	14	39	23	37	22	7	50	10	27	20	7	22	37	16	28	38	56	31	22	20	0	30
44	24	19	28	8	17	11	21	26	23	17	12	20	30	24	11	37	9	16	19	22	36	13	33	20	35	16	37	32	13	24	11	38	12	32	15	17	16	30	0
