23	41	25	29	41	30	36	22	38	29	22	20	14	21	25	26	18	18	18	36	23	19	17	27	40	53	0	26	18	29	22	17	20	20	20	45	27	12	35	31
57	24	28	29	20	25	41	20	26	43	18	8	31	17	12	12	47	29	12	10	20	22	36	10	45	13	26	0	20	27	39	13	16	15	19	34	11	12	12	25
68	28	44	26	22	60	9	24	23	30	41	26	36	47	17	37	50	50	21	12	26	24	13	11	25	23	18	20	0	14	58	29	11	11	14	26	39	44	42	54
21	7	38	21	13	54	9	13	35	12	22	17	54	23	16	31	68	31	43	13	10	9	8	14	23	38	29	27	14	0	58	24	11	16	15	36	43	16	38	17
17	50	20	24	21	17	46	34	15	36	22	31	13	16	20	39	18	36	32	41	57	57	51	18	25	16	22	39	58	58	0	28	32	34	26	35	24	23	15	14
17	25	22	16	21	37	24	15	21	10	5	16	28	38	17	20	43	40	41	29	17	16	27	21	23	29	17	13	29	24	28	0	9	6	9	11	59	43	45	28
46	9	39	37	10	35	12	14	39	25	28	17	53	44	21	45	43	45	23	8	8	12	12	11	9	24	20	16	11	11	32	9	0	6	9	14	46	18	52	32
26	14	48	41	6	37	28	8	29	28	14	34	27	42	14	58	46	15	54	24	30	27	11	33	14	39	20	15	11	16	34	6	6	0	9	16	29	26	54	35
22	6	34	32	10	30	15	8	49	10	23	32	25	30	27	55	58	37	24	13	23	28	11	42	10	56	20	19	14	15	26	9	9	9	0	13	57	35	60	37
15	16	36	38	22	73	28	10	69	17	8	30	44	53	27	74	25	29	46	39	22	43	12	45	13	49	45	34	26	36	35	11	14	16	13	0	33	35	49	37
31	26	9	14	33	17	59	29	13	42	45	29	43	8	10	8	17	45	26	33	20	30	53	27	40	6	27	11	39	43	24	59	46	29	57	33	0	24	5	17
59	27	24	24	15	27	25	22	24	33	20	6	43	11	12	16	53	24	22	21	21	19	40	15	39	17	12	12	44	16	23	43	18	26	35	35	24	0	14	25
26	33	10	15	34	29	36	32	12	22	22	28	43	9	11	8	20	19	26	27	45	22	41	26	17	10	35	12	42	38	15	45	52	54	60	49	5	14	0	19
44	31	11	15	29	8	25	55	17	50	44	22	17	9	18	11	22	36	16	18	15	43	55	15	36	13	31	25	54	17	14	28	32	35	37	37	17	25	19	0
