40	5	6	38	13	29	39	7	35	40	13	35	10	16	5	22	26	22	26	33	33	35	6	44	9	27	19	36	33	26	40	39	41	43	45	1	18	0	11	8	21	27	27	10	42	3	26	31	12	22	64	54	63	58	55	53	54	49	43	51	41	51	49	35	51	41	56	52	45	34	49	36	58	20	24	
40	6	10	40	11	32	39	16	34	36	20	24	3	22	9	13	24	15	30	32	32	37	14	43	18	20	23	39	32	17	36	40	40	42	39	11	24	11	0	17	21	20	26	12	42	11	28	24	15	14	55	44	54	51	45	47	43	41	37	44	30	42	39	26	41	35	47	44	37	25	38	27	47	11	15	
46	11	12	46	9	37	46	1	41	46	21	40	16	24	11	26	32	28	34	39	39	42	14	51	1	32	26	44	39	31	46	46	47	49	51	8	26	8	17	0	27	33	34	7	48	10	34	37	18	21	68	59	67	64	61	59	60	53	50	57	47	54	54	40	56	47	62	58	51	38	55	42	64	26	26	
20	20	15	21	27	15	20	26	14	19	8	23	18	5	16	29	10	19	12	13	13	18	17	24	28	15	5	19	13	28	19	21	20	22	24	21	6	21	21	27	0	15	7	25	22	21	11	11	10	30	51	39	52	40	39	32	38	43	23	33	28	42	37	34	39	20	38	34	27	37	33	32	42	27	31	
27	23	21	30	30	29	29	31	14	16	18	11	21	20	22	18	6	9	27	27	27	31	23	25	34	1	20	30	27	13	16	30	22	23	19	27	21	27	20	33	15	0	12	28	25	27	25	4	17	21	42	30	43	31	31	27	29	34	18	24	19	33	28	20	30	15	29	25	18	22	24	17	33	18	17	
19	25	22	21	33	18	20	32	8	13	15	19	23	12	23	30	8	21	16	16	16	21	23	17	35	12	9	20	16	25	13	21	14	16	18	27	10	27	26	34	7	12	0	31	17	27	14	8	16	33	46	34	47	34	35	25	33	39	16	27	23	37	32	31	34	13	33	27	21	33	28	28	37	30	30	
44	9	13	45	3	37	44	5	38	43	23	35	11	26	12	19	29	24	34	37	37	42	16	48	8	28	27	43	37	25	43	45	45	46	48	10	28	10	12	7	25	28	31	0	46	12	33	33	20	15	62	53	60	60	55	55	54	47	46	53	42	48	48	34	49	43	58	53	46	31	50	35	57	19	19	
2	41	36	6	48	13	4	47	11	10	29	30	39	26	38	43	21	34	16	9	9	8	36	4	49	25	23	6	9	38	10	5	3	1	12	42	24	42	42	48	22	25	17	46	0	40	16	20	31	45	45	40	49	27	39	15	37	47	19	25	31	45	39	39	42	16	33	27	22	42	34	37	42	43	42	
38	6	7	36	15	27	38	8	35	40	13	35	11	16	5	23	27	23	24	31	31	33	4	42	10	27	19	34	31	26	40	37	41	41	45	3	18	3	11	10	21	27	27	12	40	0	24	31	13	23	65	55	63	59	55	53	54	50	43	52	41	51	50	36	52	41	57	52	45	34	49	37	58	21	24	
14	27	22	14	35	5	14	32	12	17	14	32	25	11	23	37	21	27	3	7	7	11	20	20	34	25	9	12	7	38	17	15	17	18	22	26	9	26	28	34	11	25	14	33	16	24	0	22	16	38	52	45	56	39	44	30	42	50	21	32	34	49	44	42	45	18	38	32	26	45	39	40	46	35	38	
22	27	25	26	35	25	25	36	10	12	19	13	25	16	26	22	6	13	23	22	22	27	28	21	38	5	16	25	22	18	12	26	17	19	15	31	17	31	24	37	11	4	8	33	20	31	22	0	20	25	42	30	42	31	30	23	28	34	14	24	18	33	28	24	29	11	29	24	18	27	24	22	33	22	22	
29	12	6	29	22	21	28	17	24	29	5	27	12	8	8	26	15	16	18	22	22	26	9	33	19	17	9	28	22	27	29	29	30	32	34	12	10	12	15	18	10	17	16	20	31	13	16	20	0	27	59	47	60	49	48	42	46	49	32	42	36	49	45	36	47	29	47	42	35	36	41	33	50	24	27	
48	18	23	50	14	42	49	20	35	37	31	22	17	32	21	4	27	16	39	42	42	47	26	46	22	20	32	48	42	11	37	50	43	44	39	22	33	22	14	21	30	21	33	15	45	23	38	25	27	0	47	38	45	49	40	47	40	32	37	43	28	33	33	19	34	35	44	41	37	16	35	20	42	4	4	
47	59	61	50	60	52	49	67	40	37	58	35	56	56	62	44	44	45	55	49	49	52	64	44	69	43	55	51	49	39	37	49	42	43	35	64	56	64	54	68	51	42	46	62	45	64	52	42	59	47	0	12	5	21	12	33	13	17	31	20	26	16	16	30	14	34	15	19	27	32	18	31	10	46	42	
42	49	50	46	51	48	44	58	34	32	46	23	46	44	51	35	32	34	48	44	44	48	52	40	60	31	43	46	44	29	32	45	38	39	31	54	44	54	44	59	39	30	34	53	40	54	45	30	47	38	12	0	13	26	6	32	6	8	24	22	13	7	5	20	6	27	15	18	21	22	6	20	9	37	33	
51	58	62	55	59	57	53	65	45	41	59	36	56	57	61	42	45	46	59	54	54	57	64	49	67	43	56	56	54	39	41	54	47	48	40	63	57	63	54	67	52	43	47	60	49	63	56	42	60	45	5	13	0	26	12	38	14	13	35	25	26	13	17	31	15	38	19	24	30	31	19	31	14	44	41	
29	54	52	29	61	38	30	63	27	23	47	29	52	45	54	46	34	40	41	36	36	32	55	24	65	32	42	31	36	40	23	29	27	26	21	58	43	58	51	64	40	31	34	60	27	59	39	31	49	49	21	26	26	0	23	13	21	33	18	8	21	32	26	31	29	20	13	9	15	34	20	29	21	48	45	
41	50	50	44	53	47	43	60	32	31	46	24	47	45	52	37	33	34	47	43	43	47	53	39	62	31	44	45	43	31	31	44	37	38	30	55	45	55	45	61	39	31	35	55	39	55	44	30	48	40	12	6	12	23	0	31	2	13	23	19	14	11	7	22	10	26	11	15	18	24	7	22	4	39	35	
17	50	47	20	57	28	20	58	19	14	40	27	48	37	48	44	29	36	31	25	25	23	49	15	60	28	34	22	25	38	14	20	15	14	10	53	35	53	47	59	32	27	25	55	15	53	30	23	42	47	33	32	38	13	31	0	29	39	12	14	23	37	31	31	34	13	24	19	14	34	26	29	32	44	44	
39	49	49	43	53	45	41	58	31	29	45	22	46	43	50	37	31	33	45	42	42	45	52	37	61	29	42	43	41	31	29	42	35	36	28	54	43	54	43	60	38	29	33	54	37	54	42	28	46	40	13	6	14	21	2	29	0	14	21	17	13	13	7	22	10	24	9	13	16	24	5	20	4	39	35	
49	44	49	52	46	53	51	52	39	39	50	26	43	48	48	29	37	33	53	51	51	54	52	46	54	33	48	53	51	26	39	52	44	45	38	49	48	49	41	53	43	34	39	47	47	50	50	34	49	32	17	8	13	33	13	39	14	0	31	29	17	1	8	17	4	32	23	25	28	18	14	19	17	31	28	
21	41	37	25	48	24	24	48	10	10	31	17	39	28	39	35	19	27	24	22	22	26	39	19	51	18	25	24	22	28	10	24	16	18	10	43	26	43	37	50	23	18	16	46	19	43	21	14	32	37	31	24	35	18	23	12	21	31	0	11	15	29	23	23	26	3	17	11	5	26	18	21	26	35	34	
27	47	45	30	54	32	29	56	20	17	40	22	45	38	47	40	27	33	35	29	29	32	48	24	58	25	36	31	29	34	17	29	22	23	15	51	37	51	44	57	33	24	27	53	25	52	32	24	42	43	20	22	25	8	19	14	17	29	11	0	17	28	22	26	25	14	11	5	8	29	16	24	19	41	39	
33	36	36	37	41	37	36	46	23	23	35	11	33	33	38	25	21	20	37	35	35	39	39	31	48	19	32	38	35	19	23	36	29	30	22	41	33	41	30	47	28	19	23	42	31	41	34	18	36	28	26	13	26	21	14	23	13	17	15	17	0	16	10	10	13	16	16	13	12	13	8	8	17	27	23	
47	45	48	51	47	52	50	53	37	37	49	25	43	47	49	30	35	32	52	49	49	53	51	45	55	33	46	52	49	26	38	50	43	44	36	50	47	50	41	54	42	33	37	48	45	51	49	33	49	33	16	7	13	32	11	37	13	1	29	28	16	0	7	17	3	31	22	24	26	19	13	18	16	32	29	
41	44	45	44	47	47	43	53	32	31	44	20	41	42	46	30	30	29	47	43	43	47	48	39	55	28	41	45	43	24	31	44	37	38	30	49	42	49	39	54	37	28	32	48	39	49	44	28	45	33	16	5	17	26	7	31	7	8	23	22	10	7	0	15	3	25	16	18	20	17	6	15	9	32	29	
41	30	34	45	33	45	43	39	31	31	37	13	27	39	33	16	26	19	45	43	43	47	36	39	41	20	39	45	43	10	31	44	37	38	30	35	40	35	25	40	34	20	31	34	39	35	42	24	34	19	30	20	31	31	22	31	22	17	23	26	10	17	15	0	17	24	26	23	20	4	17	3	24	18	15	
44	46	47	48	48	49	46	54	34	34	46	22	43	44	48	31	32	31	49	46	46	50	50	42	57	30	43	49	46	26	34	47	40	41	33	51	44	51	41	56	39	30	34	49	42	51	45	29	47	34	14	6	15	29	10	34	10	4	26	25	13	3	3	17	0	27	19	21	23	19	9	17	13	33	30	
18	38	35	22	45	21	21	46	7	7	28	16	36	25	36	32	16	24	21	19	19	23	37	16	48	15	22	22	19	26	7	21	14	15	7	41	23	41	35	47	20	15	13	43	16	41	18	11	29	35	34	27	38	20	26	13	24	32	3	14	16	31	25	24	27	0	20	14	8	27	21	21	28	32	31	
35	52	50	39	57	41	37	61	27	25	45	25	49	43	52	41	32	36	41	38	38	41	53	33	63	30	42	40	38	35	25	38	31	32	24	56	43	56	47	62	38	29	33	58	33	57	38	29	47	44	15	15	19	13	11	24	9	23	17	11	16	22	16	26	19	20	0	6	13	29	10	24	9	43	40	
29	48	45	33	54	35	32	56	21	19	41	22	46	39	47	38	27	33	35	32	32	35	48	27	59	25	36	34	32	32	20	32	25	26	18	52	37	52	44	58	34	25	27	53	27	52	32	24	42	41	19	18	24	9	15	19	13	25	11	5	13	24	18	23	21	14	6	0	8	26	12	21	15	40	37	
24	41	39	27	48	29	26	49	15	14	34	16	39	32	40	34	20	27	30	26	26	29	41	21	52	18	30	28	26	28	14	26	19	20	12	45	31	45	37	51	27	18	21	46	22	45	26	18	35	37	27	21	30	15	18	14	16	28	5	8	12	26	20	20	23	8	13	8	0	23	15	18	21	35	33	
44	29	33	47	30	48	46	36	33	33	38	15	27	39	32	13	28	20	46	45	45	49	36	41	39	22	39	48	45	9	34	47	39	40	33	34	40	34	24	38	37	22	33	31	42	34	45	27	33	16	32	22	31	34	24	34	24	18	26	29	13	19	17	4	19	27	29	26	23	0	20	5	26	15	12	
36	44	44	40	49	42	38	53	28	26	40	17	41	38	46	32	26	28	42	38	38	42	47	34	56	25	37	40	38	26	26	39	32	33	25	49	38	49	38	55	33	24	28	50	34	49	39	24	41	35	18	6	19	20	7	26	5	14	18	16	8	13	6	17	9	21	10	12	15	20	0	16	9	34	31	
39	31	33	42	34	43	41	40	28	28	34	11	28	36	34	17	24	16	43	40	40	44	35	36	42	17	36	43	40	11	28	42	34	35	28	36	37	36	26	42	32	17	28	35	37	36	40	22	33	20	31	20	31	29	22	29	20	19	21	24	8	18	15	3	17	21	24	21	18	5	16	0	24	19	16	
44	53	53	47	56	49	46	62	35	34	49	26	50	47	54	39	35	37	50	46	46	49	56	41	65	34	46	48	46	33	34	47	39	40	32	58	47	58	47	64	42	33	37	57	42	58	46	33	50	42	14	9	14	21	4	32	4	17	26	19	17	16	9	24	13	28	9	15	21	26	9	24	0	41	38	
45	15	20	47	18	39	46	24	32	34	28	20	14	29	19	2	24	13	37	39	39	44	23	43	27	18	30	45	39	10	34	47	40	41	36	20	30	20	11	26	27	18	30	19	43	21	35	22	24	4	46	37	44	48	39	44	39	31	35	41	27	32	32	18	33	32	43	40	35	15	35	19	41	0	3	
44	19	23	48	18	41	46	24	32	33	30	18	18	31	22	1	24	15	38	41	41	46	26	42	27	17	31	47	41	7	33	47	39	41	36	24	32	24	15	26	29	17	30	19	42	24	37	22	26	4	42	33	41	45	35	44	35	28	34	39	23	29	29	15	30	31	40	37	33	12	31	16	38	3	0	
