35	42	9	28	43	11	28	42	33	38	8	25	0	16	37	31	18	12	11	21	12	17	28	26	12	22	31	22	19	28	46	19	18	33	39	23	24	42	44	46
29	39	6	32	19	34	28	37	21	22	15	24	16	0	18	32	9	17	16	7	25	21	7	7	27	21	13	23	8	25	32	24	22	9	14	6	28	16	16	32
34	15	15	11	17	40	22	7	22	20	26	15	37	18	0	19	18	23	21	21	44	33	24	8	24	10	7	21	32	38	10	22	29	23	7	20	40	20	9	16
9	24	30	26	32	21	11	32	12	23	40	10	31	32	19	0	24	26	36	25	11	11	34	22	19	32	32	9	20	5	29	43	6	16	28	26	6	13	35	22
27	35	13	13	17	29	23	24	13	21	22	34	18	9	18	24	0	21	21	9	18	20	10	8	23	19	23	23	13	32	11	24	21	5	23	5	34	24	23	21
25	21	7	32	41	11	31	41	29	25	19	47	12	17	23	26	21	0	9	17	14	11	22	22	16	23	20	12	10	11	40	17	16	10	21	10	20	34	47	22
41	43	9	22	27	19	27	33	19	36	9	43	11	16	21	36	21	9	0	13	17	12	15	17	24	36	32	19	6	16	29	24	25	12	24	24	32	27	16	30
38	19	7	15	17	34	16	18	14	12	13	26	21	7	21	25	9	17	13	0	20	11	8	5	20	14	12	34	21	22	20	30	16	5	11	7	18	15	21	14
24	40	10	48	24	22	16	28	30	38	25	42	12	25	44	11	18	14	17	20	0	29	27	32	27	30	53	8	24	9	24	21	17	26	60	35	12	21	57	27
27	30	17	19	23	32	17	32	23	36	26	29	17	21	33	11	20	11	12	11	29	0	28	29	19	34	36	30	35	18	38	45	22	11	38	23	17	30	40	31
35	35	16	12	21	31	23	18	11	20	18	31	28	7	24	34	10	22	15	8	27	28	0	12	19	9	8	28	21	35	12	31	17	11	18	9	21	14	20	19
40	11	17	6	19	35	21	10	6	21	15	18	26	7	8	22	8	22	17	5	32	29	12	0	20	6	12	45	31	25	6	43	17	14	10	19	28	16	11	23
22	46	12	29	29	7	36	59	24	45	11	40	12	27	24	19	23	16	24	20	27	19	19	20	0	26	26	36	8	20	25	6	23	25	48	12	19	37	37	21
24	6	16	9	7	42	19	11	12	9	34	10	22	21	10	32	19	23	36	14	30	34	9	6	26	0	8	21	30	24	12	28	36	13	11	23	47	14	5	23
26	7	22	11	10	29	17	7	18	8	18	19	31	13	7	32	23	20	32	12	53	36	8	12	26	8	0	43	22	33	19	47	17	22	18	12	23	20	6	15
14	27	21	31	24	32	18	44	29	24	26	22	22	23	21	9	23	12	19	34	8	30	28	45	36	21	43	0	22	5	26	19	19	30	39	23	19	34	22	26
26	28	5	33	28	21	28	26	28	24	9	30	19	8	32	20	13	10	6	21	24	35	21	31	8	30	22	22	0	29	16	34	18	6	21	8	22	27	15	30
17	47	11	46	30	13	12	54	22	42	17	17	28	25	38	5	32	11	16	22	9	18	35	25	20	24	33	5	29	0	26	20	11	18	21	11	7	15	26	16
24	7	30	21	8	33	17	11	22	7	41	18	46	32	10	29	11	40	29	20	24	38	12	6	25	12	19	26	16	26	0	35	20	22	19	18	17	23	5	12
52	60	11	45	38	19	45	48	20	30	12	52	19	24	22	43	24	17	24	30	21	45	31	43	6	28	47	19	34	20	35	0	23	19	28	27	31	41	22	59
19	16	15	30	21	26	8	35	15	18	33	11	18	22	29	6	21	16	25	16	17	22	17	17	23	36	17	19	18	11	20	23	0	21	32	16	15	17	19	12
40	25	18	17	30	29	14	32	24	18	20	33	33	9	23	16	5	10	12	5	26	11	11	14	25	13	22	30	6	18	22	19	21	0	21	7	27	20	13	12
48	19	23	20	23	40	34	8	12	14	30	36	39	14	7	28	23	21	24	11	60	38	18	10	48	11	18	39	21	21	19	28	32	21	0	23	32	11	12	7
30	23	16	13	14	30	17	14	10	11	14	16	23	6	20	26	5	10	24	7	35	23	9	19	12	23	12	23	8	11	18	27	16	7	23	0	21	13	15	13
23	23	20	28	48	22	18	24	16	47	29	28	24	28	40	6	34	20	32	18	12	17	21	28	19	47	23	19	22	7	17	31	15	27	32	21	0	11	38	26
34	17	28	21	19	44	7	20	6	16	42	8	42	16	20	13	24	34	27	15	21	30	14	16	37	14	20	34	27	15	23	41	17	20	11	13	11	0	6	9
46	9	22	6	10	29	21	7	24	7	20	12	44	16	9	35	23	47	16	21	57	40	20	11	37	5	6	22	15	26	5	22	19	13	12	15	38	6	0	9
32	7	38	14	6	37	21	15	12	9	24	11	46	32	16	22	21	22	30	14	27	31	19	23	21	23	15	26	30	16	12	59	12	12	7	13	26	9	9	0
