27	9	18	10	5	25	15	11	11	6	24	21	48	15	5	47	12	30	29	13	53	30	11	9	37	12	0	41	28	44	10	29	23	23	11	15	25	14	9	19
14	24	12	46	24	18	16	59	33	20	35	24	25	23	42	12	31	16	27	27	8	35	31	24	29	37	41	0	21	6	26	35	24	31	37	14	14	18	39	35
43	17	6	17	28	21	32	27	30	31	11	28	11	5	32	28	23	9	11	18	32	31	10	16	11	18	28	21	0	29	32	33	28	8	21	11	18	22	11	22
14	30	12	39	43	22	15	33	30	23	24	18	35	28	31	12	20	21	23	29	5	28	30	24	33	35	44	6	29	0	17	15	9	19	47	11	7	21	27	23
27	5	29	12	6	50	21	9	21	6	25	17	38	19	9	28	20	48	40	19	30	21	24	7	47	14	10	26	32	17	0	28	28	30	18	10	28	12	7	8
39	42	20	25	41	12	56	58	48	40	8	59	13	34	47	44	19	31	29	26	37	24	24	45	10	31	29	35	33	15	28	0	26	29	34	19	28	40	35	58
11	34	16	35	16	35	6	31	20	21	29	17	35	17	35	9	13	22	34	24	11	15	19	22	35	21	23	24	28	9	28	26	0	22	30	20	24	20	16	11
43	23	18	15	34	29	14	21	11	12	18	19	31	12	23	26	10	14	17	10	22	22	11	11	30	19	23	31	8	19	30	29	22	0	21	6	17	21	19	21
55	20	15	17	22	40	19	10	15	12	26	33	27	13	11	34	16	31	22	16	48	33	24	7	46	11	11	37	21	47	18	34	30	21	0	22	22	22	6	6
28	13	20	16	15	27	13	22	16	17	20	23	23	8	13	35	8	13	14	6	24	18	9	18	12	18	15	14	11	11	10	19	20	6	22	0	29	22	12	18
13	42	20	21	33	26	23	22	23	34	22	15	23	19	24	5	26	19	30	18	13	35	16	30	21	30	25	14	18	7	28	28	24	17	22	29	0	15	41	17
33	11	30	22	19	41	6	18	7	18	29	7	28	19	20	19	15	30	26	21	32	33	22	10	33	11	14	18	22	21	12	40	20	21	22	22	15	0	6	9
47	10	30	12	11	24	16	6	15	5	17	22	27	17	12	28	17	29	23	18	56	45	21	11	27	5	9	39	11	27	7	35	16	19	6	12	41	6	0	12
26	8	28	20	10	52	13	13	7	11	42	7	37	26	16	30	14	41	28	18	26	42	20	14	31	15	19	35	22	23	8	58	11	21	6	18	17	9	12	0
